VEG_ID,SA_VEG_ID,VG_GEN_STR,VG_STR_FOR,BROAD_DESC,DOMSP_GENSTR,DETSP_DOM,ALLIANCE,DOMSP_LAY,SA_VEG_DESCRIPTION,ENVIRONMENTAL_DESCRIPTION,MVG_NO,MVS_NO,MVG_NAME,MVS_NAME
417.000000000000000,WM8901,shrubland >1m,mid shrubland,Acacia shrubland,"Acacia brachybotrya,Beyeria lechenaultii shrubland >1m","Acacia brachybotrya,Beyeria lechenaultii mid shrubland","Acacia brachybotrya,Beyeria lechenaultii shrubland >1m","Acacia brachybotrya,Beyeria lechenaultii mid shrubland","Acacia brachybotrya, Beyeria lechenaultii mid shrubland",Plains;Sandy clay loam,16,21,Acacia Shrubland,Other Acacia tall open shrublands and shrublands
418.000000000000000,AP0001,woodland,low open woodland,Eucalyptus forest and woodland,Eucalyptus camaldulensis var. obtusa (NC) woodland,Eucalyptus camaldulensis var. obtusa (NC) low open woodland,Eucalyptus camaldulensis var. obtusa (NC) woodland over tall sparse shrubland and low open tussock grassland,Eucalyptus camaldulensis var. obtusa (NC) low open woodland over Acacia victoriae ssp. tall sparse shrubland and Atriplex limbata (mixed) low open tussock grassland,"Eucalyptus camaldulensis var. obtusa low open woodland over Acacia victoriae ssp. tall sparse shrubland over +/-Atriplex limbata, +/-Cenchrus ciliaris, +/-Eulalia aurea, Brassica tournefortii, Convolvulus erubescens (NC) low open tussock grassland",Confined to the larger drainage lines flowing from the ranges,11,47,Eucalyptus Open Woodland,Eucalyptus open woodlands with shrubby understorey
419.000000000000000,AP0002,woodland,low open woodland,Acacia woodland,Acacia aneura complex woodland,"Acacia aneura complex,Acacia cambagei+/-Acacia estrophiolata+/-Eucalyptus camaldulensis var. obtusa (NC)+/-Acacia calcicola low open woodland",Acacia aneura complex woodland over tall sparse shrubland and low open tussock grassland,Acacia aneura complex low open woodland over Acacia victoriae ssp. tall sparse shrubland and Atriplex nummularia ssp. nummularia mid sparse shrubland and Enteropogon ramosus (mixed) low open tussock grassland,"Acacia aneura complex, Acacia cambagei, +/-Acacia estrophiolata, +/-Eucalyptus camaldulensis var. obtusa, +/-Acacia calcicola low open woodland over Acacia victoriae ssp. tall sparse shrubland over Atriplex nummularia ssp. nummularia over Enteropogon ramosus, Cymbopogon obtectus, Eulalia aurea, Cenchrus ciliaris low open tussock grassland",Lines the smaller drainage lines on the plains of the Anangu Pitjantjatjara Lands,13,20,Acacia Open Woodland,Mulga (Acacia aneura) woodlands and tall shrublands with tussock grass
420.000000000000000,AP0003,shrubland >1m,tall sparse shrubland,Melaleuca shrubland >1m,"Melaleuca glomerata,Acacia victoriae ssp. shrubland >1m","Melaleuca glomerata,Acacia victoriae ssp.+/-Hakea divaricata tall sparse shrubland","emergent mid open woodland over Melaleuca glomerata,Acacia victoriae ssp. shrubland >1m and low open tussock grassland","emergent Eucalyptus camaldulensis var. obtusa (NC) mid open woodland over Melaleuca glomerata,Acacia victoriae ssp. tall sparse shrubland and Enteropogon ramosus (mixed) low open tussock grassland","emergent Eucalyptus camaldulensis var. obtusa mid open woodland over Melaleuca glomerata, Acacia victoriae ssp., +/-Hakea divaricata tall sparse shrubland over Enteropogon ramosus, Acetosa vesicaria, Aristida holathera var. holathera, Salsola kali low open tussock grassland",Lining smaller creeks and floodouts from the ranges,17,49,Other Shrublands,Melaleuca shrublands and open shrublands
421.000000000000000,AP0004,woodland,low open woodland,Allocasuarina forest and woodland,Allocasuarina decaisneana woodland,Allocasuarina decaisneana low open woodland,Allocasuarina decaisneana woodland over tall sparse shrubland and low hummock grassland,"Allocasuarina decaisneana low open woodland over Eremophila longifolia,Xanthorrhoea thorntonii tall sparse shrubland and Triodia basedowii low hummock grassland","Allocasuarina decaisneana low open woodland over Eremophila longifolia, Xanthorrhoea thorntonii, +/-Hakea minyma tall sparse shrubland over Triodia basedowii, Aristida holathera var. holathera, Chrysocephalum apiculatum, Cymbopogon obtectus, Solanum coactiliferum low hummock grassland",Occurs on sand plains adjacent to the Musgrave and Mann Ranges,8,52,Casuarina Forest and Woodland,Allocasuarina woodland and open woodland with hummock grass
422.000000000000000,AP0005,shrubland >1m,tall open shrubland,Acacia shrubland,Acacia ramulosa var. ramulosa (mixed) shrubland >1m,"Acacia ramulosa var. ramulosa,Acacia ligulata,Grevillea stenobotrya,Dodonaea viscosa ssp. angustissima+/-Grevillea juncifolia ssp. juncifolia tall open shrubland",Acacia ramulosa var. ramulosa (mixed) shrubland >1m over low sparse shrubland,"Acacia ramulosa var. ramulosa (mixed) tall open shrubland over Aluta maisonneuvei ssp.,Triodia basedowii low sparse shrubland and Aristida holathera var. holathera low open tussock grassland","Acacia ramulosa var. ramulosa, Acacia ligulata, Grevillea stenobotrya, Dodonaea viscosa ssp. angustissima, +/-Grevillea juncifolia ssp. juncifolia tall open shrubland over Aluta maisonneuvei ssp., Triodia basedowii low sparse shrubland over Aristida holathera var. holathera, Paractaenum refractum, Eragrostis laniflora, Salsola kali, Eriachne helmsii",Confined to the extensive parallel dunefields,16,24,Acacia Shrubland,Acacia (+/- low) open woodlands and shrublands +/- tussock grass
423.000000000000000,AP0006,grassland,low open hummock grassland,hummock grassland,Triodia basedowii grassland,"Triodia basedowii,Aristida holathera var. holathera,Monachather paradoxus low open hummock grassland",emergent mid open mallee woodland over tall sparse shrubland and Triodia basedowii grassland,"emergent Eucalyptus oxymitra mid open mallee woodland over Acacia ligulata,Eremophila longifolia tall sparse shrubland and Triodia basedowii low open hummock grassland","emergent Eucalyptus oxymitra, Eucalyptus gamophylla, +/-Eucalyptus glomerosa, Brachychiton gregorii mid open mallee woodland over emergent Acacia ligulata, Eremophila longifolia, Acacia melleodora tall sparse shrubland over Triodia basedowii, Aristida holathera var. holathera, Monachather paradoxus low open hummock grassland",Scattered on sand plains and dunes,14,27,Mallee Woodland and Shrubland,Mallee with hummock grass
424.000000000000000,AP0007,woodland,low open woodland,Acacia woodland,Acacia aneura var. aneura (NC) woodland,"Acacia aneura var. aneura (NC),Acacia minyura low open woodland",Acacia aneura var. aneura (NC) woodland over low open tussock grassland,Acacia aneura var. aneura (NC) low open woodland over Eragrostis eriopoda (mixed) low open tussock grassland,"Acacia aneura var. aneura (NC), Acacia minyura low open woodland over Eragrostis eriopoda, Monachather paradoxus, Thyridolepis mitchelliana, Waitzia acuminata var. acuminata low open tussock grassland",Widespread on sandy loam plains,13,20,Acacia Open Woodland,Mulga (Acacia aneura) woodlands and tall shrublands with tussock grass
426.000000000000000,AP0009,grassland,low tussock grassland,tussock grassland,Aristida contorta (mixed) grassland,"Aristida contorta,Enneapogon avenaceus,Enneapogon polyphyllus,Eragrostis eriopoda/laniflora,Themeda triandra low tussock grassland",emergent low open woodland over tall sparse shrubland and Aristida contorta (mixed) grassland,"emergent Acacia aneura var. (NC),Hakea lorea ssp. lorea low open woodland over Acacia kempeana,Senna artemisioides ssp. tall sparse shrubland and Aristida contorta (mixed) low tussock grassland","emergent Acacia aneura var., Acacia estrophiolata, Hakea lorea ssp. lorea low open woodland over emergent Acacia kempeana, Acacia ligulata, Senna artemisioides ssp. tall sparse shrubland over Aristida contorta, Enneapogon avenaceus, Enneapogon polyphyllus, Eragrostis eriopoda/laniflora, Themeda triandra low tussock grassland",Found on disturbed areas with shallower soils including outwash areas adjacent to ranges,13,24,Acacia Open Woodland,Acacia (+/- low) open woodlands and shrublands +/- tussock grass
427.000000000000000,AP0010,grassland,low open tussock grassland,tussock grassland,Aristida contorta (mixed) grassland,"Aristida contorta,Enneapogon polyphyllus,Aristida holathera var. holathera,Eragrostis eriopoda/laniflora,Digitaria brownii low open tussock grassland",emergent low open woodland over tall sparse shrubland and Aristida contorta (mixed) grassland,"emergent Acacia aneura var. (NC),Hakea lorea ssp. lorea low open woodland over Acacia kempeana,Senna artemisioides ssp. filifolia tall sparse shrubland and Aristida contorta (mixed) low open tussock grassland","emergent Acacia aneura var., Hakea lorea ssp. lorea, Acacia estrophiolata low open woodland over emergent Acacia kempeana, Senna artemisioides ssp. filifolia tall sparse shrubland over Aristida contorta, Enneapogon polyphyllus, Aristida holathera var. holathera, Eragrostis eriopoda/laniflora, Digitaria brownii low open tussock grassland",Occurs on plains away from hill footslopes,19,24,Tussock Grassland,Acacia (+/- low) open woodlands and shrublands +/- tussock grass
428.000000000000000,AP0011,shrubland <1m,low open shrubland,chenopod shrubland,Atriplex vesicaria ssp. shrubland <1m,Atriplex vesicaria ssp.+/-Maireana astrotricha+/-Maireana georgei+/-Maireana turbinata+/-Tecticornia sp. low open shrubland,Atriplex vesicaria ssp. shrubland <1m,Atriplex vesicaria ssp. low open shrubland over Aristida contorta (mixed) low open tussock grassland,"Atriplex vesicaria ssp., +/-Maireana astrotricha, +/-Maireana georgei, +/-Maireana turbinata, +/-Tecticornia sp. low open shrubland over Aristida contorta, Rhodanthe floribunda, Calotis hispidula, Enneapogon avenaceus, Tripogon loliiformis",Occurs in areas of loam over shallow limestone,22,31,"Chenopod Shrub, Samphire Shrub and Forbland",Chenopod shrublands
429.000000000000000,AP0013,shrubland >1m,tall open shrubland,Acacia shrubland,"Acacia kempeana,Eremophila longifolia shrubland >1m","Acacia kempeana,Acacia victoriae ssp.+/-Acacia prainii,Eremophila longifolia,Acacia tetragonophylla tall open shrubland","emergent low open woodland over Acacia kempeana,Eremophila longifolia shrubland >1m and low open shrubland","emergent Hakea lorea ssp. lorea low open woodland over Acacia kempeana,Eremophila longifolia tall open shrubland and Senna artemisioides ssp. filifolia mid sparse shrubland and Atriplex elachophylla (mixed) low open shrubland","emergent Hakea lorea ssp. lorea low open woodland over Acacia kempeana, Acacia victoriae ssp., +/-Acacia prainii, Eremophila longifolia, Acacia tetragonophylla tall open shrubland over Senna artemisioides ssp. filifolia over Atriplex elachophylla, Salsola kali, Erodium crinitum, Rhodanthe floribunda low open shrubland",Occurs on loamy sand plains near granitic hills,16,22,Acacia Shrubland,Arid and semi-arid acacia low open woodlands and shrublands with chenopods
430.000000000000000,AP0016,grassland,low hummock grassland,hummock grassland,Triodia scariosa grassland,"Triodia scariosa,Cheilanthes lasiophylla,Goodenia ramelii,Haloragis uncatipila,Scaevola collina low hummock grassland",emergent low open woodland over Triodia scariosa grassland,emergent Corymbia eremaea ssp. eremaea low open woodland over Acacia basedowii low sparse shrubland and Triodia scariosa low hummock grassland,"emergent Corymbia eremaea ssp. eremaea low open woodland over emergent Acacia basedowii, +/-Acacia validinervia over Triodia scariosa, Cheilanthes lasiophylla, Goodenia ramelii, Haloragis uncatipila, Scaevola collina low hummock grassland",Occurs on the steep upper slopes of ranges,20,33,Hummock Grassland,Arid and semi-arid hummock grasslands
431.000000000000000,AP0017,grassland,low hummock grassland,hummock grassland,Triodia irritans grassland,"Triodia irritans+/-Triodia scariosa,Aristida contorta,Enneapogon polyphyllus,Heliotropium asperrimum low hummock grassland",emergent low open woodland over Triodia irritans grassland,emergent Hakea lorea ssp. lorea low open woodland over Triodia irritans low hummock grassland,"emergent Hakea lorea ssp. lorea low open woodland over Triodia irritans, +/-Triodia scariosa, Aristida contorta, Enneapogon polyphyllus, Heliotropium asperrimum low hummock grassland",Occurs on lower slopes of rocky ranges,20,33,Hummock Grassland,Arid and semi-arid hummock grasslands
432.000000000000000,AP0018,grassland,low tussock grassland,tussock grassland,Enneapogon polyphyllus grassland,"Enneapogon polyphyllus,Digitaria brownii,Themeda triandra,Ptilotus obovatus var. obovatus,Cheilanthes lasiophylla low tussock grassland",emergent low open woodland over Enneapogon polyphyllus grassland,emergent Callitris glaucophylla (mixed) low open woodland over Sida phaeotricha low sparse shrubland and Enneapogon polyphyllus low tussock grassland,"emergent +/-Callitris glaucophylla, +/-Acacia olgana, +/-Acacia aneura var. (NC), +/-Ficus brachypoda, +/-Pandorea pandorana low open woodland over emergent Sida phaeotricha over Enneapogon polyphyllus, Digitaria brownii, Themeda triandra, Ptilotus obovatus var. obovatus, Cheilanthes lasiophylla low tussock grassland",Occurs in rocky habitats on minor hills or at the margins of major ranges,19,24,Tussock Grassland,Acacia (+/- low) open woodlands and shrublands +/- tussock grass
433.000000000000000,EP1602,mallee woodland,mid mallee woodland,Eucalyptus mallee forest and mallee woodland,Eucalyptus brachycalyx mallee woodland,"Eucalyptus brachycalyx,Eucalyptus gracilis+/-Eucalyptus oleosa ssp. mid mallee woodland",Eucalyptus brachycalyx mallee woodland over tall shrubs and low shrubs,Eucalyptus brachycalyx mid mallee woodland over Eremophila scoparia (mixed) tall shrubs and Olearia muelleri (mixed) low shrubs,"Eucalyptus brachycalyx, Eucalyptus gracilis, +/-Eucalyptus oleosa ssp. mid mallee woodland over +/-Eremophila scoparia, +/-Acacia ancistrophylla var. lissophylla tall shrubs over Olearia muelleri, Sclerolaena diacantha low shrubs",Flat plains; often calcareous material is present as surface strew,14,29,Mallee Woodland and Shrubland,Mallee heath and shrublands
434.000000000000000,EP2404,mallee woodland,mid mallee woodland,Eucalyptus mallee forest and mallee woodland,Eucalyptus incrassata mallee woodland,"Eucalyptus incrassata,Eucalyptus socialis ssp. mid mallee woodland",Eucalyptus incrassata mallee woodland over tall shrubland and low open shrubland,Eucalyptus incrassata mid mallee woodland over Melaleuca uncinata tall shrubland and Thryptomene micrantha (mixed) low open shrubland and Triodia lanata low open hummock grassland,"Eucalyptus incrassata, Eucalyptus socialis ssp. mid mallee woodland over Melaleuca uncinata tall shrubland over Thryptomene micrantha, Phebalium bullatum, Dodonaea bursariifolia, Baeckea crassifolia low open shrubland over Triodia lanata, Helichrysum leucopsideum, Dianella revoluta var. revoluta, Lepidosperma viscidum, Austrostipa hemipogon",Confined to dune systems,14,27,Mallee Woodland and Shrubland,Mallee with hummock grass
436.000000000000000,GR0002,shrubland <1m,low shrubland,samphire shrubland,"Tecticornia indica ssp. leiostachya,Atriplex vesicaria ssp. shrubland <1m","Tecticornia indica ssp. leiostachya,Atriplex vesicaria ssp. low shrubland","Tecticornia indica ssp. leiostachya,Atriplex vesicaria ssp. shrubland <1m","Tecticornia indica ssp. leiostachya,Atriplex vesicaria ssp. low shrubland over Disphyma crassifolium ssp. clavellatum low sparse shrubland","Tecticornia indica ssp. leiostachya, Atriplex vesicaria ssp. low shrubland over +/-Disphyma crassifolium ssp. clavellatum, +/-Sclerolaena obliquicuspis, +/-Tetragonia eremaea",Fringing salt lakes and depressions with sandy clay or sandy clay loam soils,22,39,"Chenopod Shrub, Samphire Shrub and Forbland","Mixed chenopod, samphire or forblands"
437.000000000000000,GR0004,shrubland <1m,low open shrubland,chenopod shrubland,"Atriplex vesicaria ssp.,Maireana astrotricha shrubland <1m","Atriplex vesicaria ssp.,Maireana astrotricha,Maireana pyramidata low open shrubland","Atriplex vesicaria ssp.,Maireana astrotricha shrubland <1m","Atriplex vesicaria ssp.,Maireana astrotricha low open shrubland over Sclerolaena obliquicuspis,Maireana georgei low sparse shrubland","Atriplex vesicaria ssp., Maireana astrotricha, Maireana pyramidata low open shrubland over +/-Sclerolaena obliquicuspis, +/-Sclerolaena lanicuspis, +/-Maireana georgei",Occurs on loamy floodout plains leading into Lake Gairdner,22,31,"Chenopod Shrub, Samphire Shrub and Forbland",Chenopod shrublands
438.000000000000000,GR0005,shrubland >1m,tall closed shrubland,Acacia shrubland,Acacia ligulata shrubland >1m,Acacia ligulata+/-Dodonaea viscosa ssp. angustissima+/-Alectryon oleifolius ssp. canescens tall closed shrubland,Acacia ligulata shrubland >1m,Acacia ligulata tall closed shrubland,"Acacia ligulata, +/-Dodonaea viscosa ssp. angustissima, +/-Alectryon oleifolius ssp. canescens tall closed shrubland",Occurs in a drainage channel west of Lake Gairdner and on a lunette on the eastern shore of Lake Acraman,17,32,Other Shrublands,Other shrublands
439.000000000000000,GR0006,grassland,low open tussock grassland,tussock grassland,Carrichtera annua (mixed) grassland,"Carrichtera annua,Austrostipa nitida,Austrostipa elegantissima,Austrodanthonia caespitosa,Eriochiton sclerolaenoides low open tussock grassland",emergent low open woodland over Carrichtera annua (mixed) grassland,emergent Alectryon oleifolius ssp. canescens low open woodland over Carrichtera annua (mixed) low open tussock grassland,"emergent +/-Alectryon oleifolius ssp. canescens low open woodland over Carrichtera annua, Austrostipa nitida, Austrostipa elegantissima, Austrodanthonia caespitosa, Eriochiton sclerolaenoides low open tussock grassland",Occurs on sandy clay loams of plains and wide valleys and may* in part* be an artefact of past grazing.,19,37,Tussock Grassland,Other tussock grasslands
